sector,industry,year,mean,std,count
Construction,Heavy Civil Construction,2014,0.1032431733310593,0.0015036768964230415,3
Construction,Heavy Civil Construction,2015,0.10271088822999042,0.0006367352875999129,3
Construction,Heavy Civil Construction,2016,0.10361884322163817,0.001185915932685212,3
Construction,Heavy Civil Construction,2017,0.10280467791654528,0.0003852189408273435,3
Construction,Heavy Civil Construction,2018,0.1051410701902778,0.001988411959311321,3
Construction,Heavy Civil Construction,2019,0.10262814988166948,0.0017160222066036743,3
Construction,Heavy Civil Construction,2020,0.10432532357022746,0.001698482141404952,3
Construction,Heavy Civil Construction,2021,0.10334088596930759,0.0003126479397683219,3
Construction,Heavy Civil Construction,2022,0.10322062819112783,0.0009134240331387497,3
Construction,Heavy Civil Construction,2023,0.10409127267847558,0.0023073400395238934,3
Construction,Heavy Civil Construction,2024,0.10147303826881364,0.0014954049864561829,3
Construction,Prefabricated Homes,2010,0.10430222183067295,,1
Construction,Prefabricated Homes,2011,0.10466967556452451,,1
Construction,Prefabricated Homes,2012,0.10466601583542962,,1
Construction,Prefabricated Homes,2013,0.10374901731513535,,1
Construction,Prefabricated Homes,2014,0.10387449160225831,,1
Construction,Prefabricated Homes,2015,0.10458814298696455,,1
Construction,Prefabricated Homes,2016,0.10429081127665524,,1
Construction,Prefabricated Homes,2017,0.10360188831395849,,1
Construction,Prefabricated Homes,2018,0.10432108877391913,,1
Construction,Prefabricated Homes,2019,0.10389967729556548,,1
Construction,Prefabricated Homes,2020,0.1043534999151633,,1
Construction,Prefabricated Homes,2021,0.10338262731238367,,1
Construction,Prefabricated Homes,2022,0.10310296424484026,,1
Construction,Prefabricated Homes,2023,0.10298312144192276,,1
Construction,Prefabricated Homes,2024,0.10272744093724605,,1
Construction,Renovation and Remodeling,2010,0.10207955375007358,,1
Construction,Renovation and Remodeling,2011,0.10234894198099234,,1
Construction,Renovation and Remodeling,2012,0.10204801453010548,,1
Construction,Renovation and Remodeling,2013,0.10216366379889867,,1
Construction,Renovation and Remodeling,2014,0.10235497122540994,,1
Construction,Renovation and Remodeling,2015,0.1022064809064103,,1
Construction,Renovation and Remodeling,2016,0.10217120221326564,,1
Construction,Renovation and Remodeling,2017,0.10207923803491875,,1
Construction,Renovation and Remodeling,2018,0.10326409304173244,,1
Construction,Renovation and Remodeling,2019,0.10270822459593228,,1
Construction,Renovation and Remodeling,2020,0.10246540899876638,,1
Construction,Renovation and Remodeling,2021,0.10307866358475688,,1
Construction,Renovation and Remodeling,2022,0.10222725809263682,,1
Construction,Renovation and Remodeling,2023,0.10294059290581123,,1
Construction,Renovation and Remodeling,2024,0.1016867186866501,,1
Construction,Steel Structures,2010,0.10207396278135786,,1
Construction,Steel Structures,2011,0.10214211447658228,,1
Construction,Steel Structures,2012,0.10224043385801673,,1
Construction,Steel Structures,2013,0.10204953988807118,,1
Construction,Steel Structures,2014,0.10216514175910578,,1
Construction,Steel Structures,2015,0.10198007499718353,,1
Construction,Steel Structures,2016,0.10219600242538034,,1
Construction,Steel Structures,2017,0.1021806560389139,,1
Construction,Steel Structures,2018,0.10304326443452387,,1
Construction,Steel Structures,2019,0.10237977211422676,,1
Construction,Steel Structures,2020,0.10263415883147435,,1
Construction,Steel Structures,2021,0.10229467713084488,,1
Construction,Steel Structures,2022,0.10266310208373877,,1
Construction,Steel Structures,2023,0.10214178498889179,,1
Construction,Steel Structures,2024,0.102345825290389,,1
Construction,Sustainable Construction,2011,0.1576118161479263,,1
Construction,Sustainable Construction,2013,0.15600341507635312,,1
Construction,Sustainable Construction,2014,0.13690569997467333,,1
Construction,Sustainable Construction,2015,0.19938255008651856,,1
Construction,Sustainable Construction,2016,0.14517337290438267,,1
Construction,Sustainable Construction,2017,0.2038789842430974,,1
Construction,Sustainable Construction,2018,0.20781982485282866,,1
Construction,Sustainable Construction,2019,0.31176042061457626,,1
Construction,Sustainable Construction,2020,0.17130917729155015,,1
Construction,Sustainable Construction,2022,0.18665406215578345,,1
Construction,Sustainable Construction,2023,0.20946604268478994,,1
Energy,Biofuels,2010,0.2649296944223649,,1
Energy,Biofuels,2011,0.05739963057188361,,1
Energy,Biofuels,2012,0.185603979122543,,1
Energy,Biofuels,2013,0.093193751573545,,1
Energy,Biofuels,2015,0.16944596811360646,,1
Energy,Biofuels,2016,0.10952826806374631,,1
Energy,Biofuels,2017,0.11006444046281952,0.005099895012778799,2
Energy,Biofuels,2018,0.15790076135277525,0.053409590498694634,2
Energy,Biofuels,2019,0.15082461632204003,0.04719760723366307,2
Energy,Biofuels,2020,0.1256870007844988,0.022634593070573875,2
Energy,Biofuels,2021,0.10884717847198136,,1
Energy,Biofuels,2022,0.11499430105406382,,1
Energy,Biofuels,2023,0.10376335132954369,,1
Energy,Biofuels,2024,0.1039336076860963,,1
Energy,Distributed Energy Resources,2010,0.3178911683112115,0.2781952939391767,4
Energy,Distributed Energy Resources,2011,0.12194635745882801,0.015383611642336065,4
Energy,Distributed Energy Resources,2012,0.25379601111630856,0.1441653341536591,4
Energy,Distributed Energy Resources,2013,0.22784474668871194,0.16425874527994822,4
Energy,Distributed Energy Resources,2014,0.1628228434586458,0.049539126741749887,4
Energy,Distributed Energy Resources,2015,0.21255387139796503,0.14194475297560702,4
Energy,Distributed Energy Resources,2016,0.2075783174353051,0.09503750776999224,4
Energy,Distributed Energy Resources,2017,0.1973481030048352,0.08639682537489322,4
Energy,Distributed Energy Resources,2018,0.2732915634560137,0.16004269695114917,4
Energy,Distributed Energy Resources,2019,0.15537950507470252,0.04132254812259812,4
Energy,Distributed Energy Resources,2020,0.25263230761514316,0.14235012668298863,4
Energy,Distributed Energy Resources,2021,0.14851104522766823,0.04135423473797303,4
Energy,Distributed Energy Resources,2022,0.1750982453496046,0.06345956324962425,4
Energy,Distributed Energy Resources,2023,0.15689413900214333,0.05138639667023539,4
Energy,Distributed Energy Resources,2024,0.11508959587427717,0.019563693464222136,4
Energy,Energy Efficiency,2010,0.2487221410157112,,1
Energy,Energy Efficiency,2011,0.29921543931809913,,1
Energy,Energy Efficiency,2012,0.23245428640721635,,1
Energy,Energy Efficiency,2013,0.27817202748096787,,1
Energy,Energy Efficiency,2014,0.2949216487306819,,1
Energy,Energy Efficiency,2015,0.19317716797614648,,1
Energy,Energy Efficiency,2016,0.3673740159776384,,1
Energy,Energy Efficiency,2017,0.2481077631096249,,1
Energy,Energy Efficiency,2018,0.2498975512019478,,1
Energy,Energy Efficiency,2019,0.38223750422645414,,1
Energy,Energy Efficiency,2020,0.16226403831684358,,1
Energy,Energy Efficiency,2021,0.24799468454173568,,1
Energy,Energy Efficiency,2022,0.2330698654547328,,1
Energy,Energy Efficiency,2023,0.30269826664544747,,1
Energy,Energy Efficiency,2024,0.09377749125546574,,1
Energy,Energy Trading,2010,0.16812542000303196,,1
Energy,Energy Trading,2011,0.1916936398923276,,1
Energy,Energy Trading,2012,0.09396293864815676,,1
Energy,Energy Trading,2013,0.23284917706932046,,1
Energy,Energy Trading,2014,0.16125511447238,,1
Energy,Energy Trading,2015,0.14620478002384393,,1
Energy,Energy Trading,2016,0.18678305757020122,,1
Energy,Energy Trading,2017,0.2892574920747592,,1
Energy,Energy Trading,2018,0.2736236106856581,,1
Energy,Energy Trading,2019,0.20463871457429506,,1
Energy,Energy Trading,2020,0.26298302061803297,,1
Energy,Energy Trading,2021,0.19392531152374093,,1
Energy,Energy Trading,2022,0.13062873905962993,,1
Energy,Energy Trading,2023,0.19102383524935496,,1
Energy,Energy Trading,2024,0.14787442912383267,,1
Energy,Fuel Cell Technology,2010,0.4203023467202348,0.3515413912124242,2
Energy,Fuel Cell Technology,2011,0.14856997224008409,,1
Energy,Fuel Cell Technology,2012,0.12716585687369708,0.06633047430203001,2
Energy,Fuel Cell Technology,2013,0.18759930643593659,0.08086517172555793,2
Energy,Fuel Cell Technology,2014,0.20234983037087212,0.0781564187776313,2
Energy,Fuel Cell Technology,2015,0.31489856197835864,0.16762179272709726,2
Energy,Fuel Cell Technology,2016,0.27609846636661795,0.1362039587016951,2
Energy,Fuel Cell Technology,2017,0.11316985112541243,0.009571557271636473,2
Energy,Fuel Cell Technology,2018,0.35007777868953766,0.1950607404113944,2
Energy,Fuel Cell Technology,2019,0.07004513538793093,0.02516533434557824,2
Energy,Fuel Cell Technology,2020,0.23848530088440445,0.10745895815836294,2
Energy,Fuel Cell Technology,2021,0.13865069200085597,0.028852619740497385,2
Energy,Fuel Cell Technology,2022,0.24771332367154636,0.114723900653722,2
Energy,Fuel Cell Technology,2023,0.10420445773544044,0.001251802750905651,2
Energy,Fuel Cell Technology,2024,0.19606989066844094,0.07675358021204085,2
Energy,Geothermal Energy,2010,0.11991550851663087,,1
Energy,Geothermal Energy,2011,0.12709729291695876,,1
Energy,Geothermal Energy,2012,0.1450867455483483,,1
Energy,Geothermal Energy,2013,0.11276294538698996,,1
Energy,Geothermal Energy,2014,0.10348823339546707,,1
Energy,Geothermal Energy,2015,0.11781542510368229,,1
Energy,Geothermal Energy,2016,0.1524134742159566,,1
Energy,Geothermal Energy,2017,0.08776415385016541,,1
Energy,Geothermal Energy,2018,0.19412556215496207,,1
Energy,Geothermal Energy,2019,0.11204586090462067,,1
Energy,Geothermal Energy,2020,0.1309178041698884,,1
Energy,Geothermal Energy,2021,0.2133148295700929,,1
Energy,Geothermal Energy,2022,0.061986273849860864,,1
Energy,Geothermal Energy,2023,0.13394946053416948,,1
Energy,Geothermal Energy,2024,0.1784303131748699,,1
Energy,Hydrogen Fuel Cells,2010,0.2118872486241634,0.08963484161319277,3
Energy,Hydrogen Fuel Cells,2011,0.11360463352649763,0.034196008362735904,4
Energy,Hydrogen Fuel Cells,2012,0.1626543346741899,0.039356609184996734,4
Energy,Hydrogen Fuel Cells,2013,0.1544209271155826,0.016399553449260237,3
Energy,Hydrogen Fuel Cells,2014,0.12906121761414627,0.003080160274943413,3
Energy,Hydrogen Fuel Cells,2015,0.18076083513737606,0.050673883619780445,4
Energy,Hydrogen Fuel Cells,2016,0.12031991864480006,0.006101156321580219,3
Energy,Hydrogen Fuel Cells,2017,0.14104119935361045,0.022644223903937784,4
Energy,Hydrogen Fuel Cells,2018,0.15924497479113542,0.03364732995338548,4
Energy,Hydrogen Fuel Cells,2019,0.25692679399184215,0.1255365492125137,4
Energy,Hydrogen Fuel Cells,2020,0.12124496842960682,0.019163545883359813,4
Energy,Hydrogen Fuel Cells,2021,0.14591421614073474,0.03642045834030232,4
Energy,Hydrogen Fuel Cells,2022,0.1622259599928444,0.04475852925267772,4
Energy,Hydrogen Fuel Cells,2023,0.1499134902927822,0.03145274981527138,4
Energy,Hydrogen Fuel Cells,2024,0.10029841140108858,0.015212832764390635,4
Energy,Hydropower,2010,0.12238517375881557,,1
Energy,Hydropower,2011,0.12993459323590684,,1
Energy,Hydropower,2012,0.094365021565356,,1
Energy,Hydropower,2013,0.13263580009307505,,1
Energy,Hydropower,2014,0.11467836136609379,,1
Energy,Hydropower,2015,0.12468993424845429,,1
Energy,Hydropower,2016,0.14197507600413026,,1
Energy,Hydropower,2017,0.1203166944973497,,1
Energy,Hydropower,2018,0.256915976994316,,1
Energy,Hydropower,2019,0.12767402075643675,,1
Energy,Hydropower,2020,0.14154100943267728,,1
Energy,Hydropower,2022,0.18302288386397064,,1
Energy,Hydropower,2023,0.09371815639825,,1
Energy,Hydropower,2024,0.1424290167339233,,1
Energy,Offshore Wind Farms,2010,0.1202260759192224,,1
Energy,Offshore Wind Farms,2011,0.11621574261684059,,1
Energy,Offshore Wind Farms,2012,0.12596917063262753,,1
Energy,Offshore Wind Farms,2024,0.10707601922178428,,1
Energy,Petrochemicals,2010,0.17034087705305717,,1
Energy,Petrochemicals,2011,0.10975995379737698,,1
Energy,Petrochemicals,2012,0.1664001829429333,,1
Energy,Petrochemicals,2013,0.13628435884317366,,1
Energy,Petrochemicals,2014,0.09489393824267221,,1
Energy,Petrochemicals,2015,0.15715299449126177,,1
Energy,Petrochemicals,2016,0.09063737273430944,,1
Energy,Petrochemicals,2017,0.12542119680413127,,1
Energy,Petrochemicals,2018,0.16986756904259454,,1
Energy,Petrochemicals,2019,0.17109981819993295,,1
Energy,Petrochemicals,2020,0.18258314510017734,,1
Energy,Petrochemicals,2021,0.13059551105861622,,1
Energy,Petrochemicals,2022,0.17208460402149234,,1
Energy,Petrochemicals,2023,0.11677823437672646,,1
Energy,Petrochemicals,2024,0.1366949111178805,,1
Energy,Thermal Power,2010,0.1766208448221267,,1
Energy,Thermal Power,2011,0.2550328522933607,,1
Energy,Thermal Power,2012,0.11883338710466826,,1
Energy,Thermal Power,2013,0.1659237721709226,,1
Energy,Thermal Power,2014,0.30239947328566213,,1
Energy,Thermal Power,2015,0.12748040979978506,,1
Energy,Thermal Power,2016,0.15539280265295943,,1
Energy,Thermal Power,2017,0.2812221791651654,,1
Energy,Thermal Power,2019,0.39062532535806294,,1
Energy,Thermal Power,2020,0.0011854935084687271,,1
Energy,Thermal Power,2021,0.3148417734087924,,1
Energy,Thermal Power,2022,0.23011692084843674,,1
Energy,Thermal Power,2023,0.2269896788488074,,1
Energy,Thermal Power,2024,0.046611381383757325,,1
Finance,Banking Software,2010,0.18083404083076673,,1
Finance,Banking Software,2011,0.13006374267914195,0.006448407598599149,2
Finance,Banking Software,2012,0.11962707967955849,0.0021661450411522075,2
Finance,Banking Software,2013,0.1064559110265372,0.0010488732858105591,2
Finance,Banking Software,2014,0.1769458716469141,0.017663516339224247,2
Finance,Banking Software,2015,0.10545084850096546,0.0008119777766944626,2
Finance,Banking Software,2016,0.1350915236167716,0.007798351901139096,2
Finance,Banking Software,2017,0.16200809362888943,0.014142648295089414,2
Finance,Banking Software,2018,0.26411577393248786,0.038209659346390215,2
Finance,Banking Software,2019,0.26001182416737967,0.036989351444599396,2
Finance,Banking Software,2020,0.13542532919185385,0.0081047285287633,2
Finance,Banking Software,2021,0.19655733123475574,0.02157966458978891,2
Finance,Banking Software,2022,0.18755880940568656,0.020729708682642463,2
Finance,Banking Software,2023,0.1289380495775083,0.005014379529278111,2
Finance,Banking Software,2024,0.1572447961847069,0.01354901657483115,2
Finance,Blockchain Finance,2010,0.09665094684975382,,1
Finance,Blockchain Finance,2013,0.1125167354766082,0.013664123667426108,2
Finance,Blockchain Finance,2014,0.12843258250719905,0.030933187930793297,2
Finance,Blockchain Finance,2015,0.1915874120503168,0.09986258458256896,2
Finance,Blockchain Finance,2016,0.19640497467527296,0.10624449727881478,2
Finance,Blockchain Finance,2017,0.25800212548583695,0.17298928037493772,2
Finance,Blockchain Finance,2018,0.23822170108390645,0.15215243324036667,2
Finance,Blockchain Finance,2019,0.2281749090012991,0.14064915629627756,2
Finance,Blockchain Finance,2020,0.1453986988260283,0.04833813523604943,2
Finance,Blockchain Finance,2021,0.2534315639711875,0.1687710034448291,2
Finance,Blockchain Finance,2022,0.18986694543737972,0.0979925030732076,2
Finance,Blockchain Finance,2023,0.1343545210488869,0.03604176629305876,2
Finance,Blockchain Finance,2024,0.13677648737857653,0.0390971780431362,2
Finance,Cryptocurrency,2010,0.09348154315239188,0.012055287295970796,2
Finance,Cryptocurrency,2013,0.12302542218040163,0.019629620970774593,2
Finance,Cryptocurrency,2014,0.13864188478049885,0.02072443212636014,2
Finance,Cryptocurrency,2015,0.17348823166653524,0.040436502672516174,2
Finance,Cryptocurrency,2016,0.15373024461168872,0.02925969736925377,2
Finance,Cryptocurrency,2017,0.04132389801082291,,1
Finance,Cryptocurrency,2018,0.2767996825481082,0.15199032459862144,2
Finance,Cryptocurrency,2019,0.14165347850790178,0.0062548131796063885,2
Finance,Cryptocurrency,2020,0.15439996889861574,0.029588280095427574,2
Finance,Cryptocurrency,2021,0.1527367541456977,0.02879887051520974,2
Finance,Cryptocurrency,2022,0.1746727394084289,,1
Finance,Cryptocurrency,2023,0.1166069571406044,0.011073823350058997,2
Finance,Cryptocurrency,2024,0.1228692024193005,0.009256570995883326,2
Finance,Digital Payments,2010,0.15883652310501467,,1
Finance,Digital Payments,2011,0.17892649132519828,,1
Finance,Digital Payments,2012,0.19900637647855485,,1
Finance,Digital Payments,2013,0.11321777731708245,,1
Finance,Digital Payments,2014,0.2127496377975615,,1
Finance,Digital Payments,2015,0.16977732871933693,,1
Finance,Digital Payments,2016,0.21238858670377903,,1
Finance,Digital Payments,2017,0.18543158162657963,,1
Finance,Digital Payments,2018,0.1648597689188914,,1
Finance,Digital Payments,2019,0.24082557441888144,,1
Finance,Digital Payments,2020,0.13469152518911728,,1
Finance,Digital Payments,2021,0.15769475081771323,,1
Finance,Digital Payments,2022,0.17889418362275913,,1
Finance,Digital Payments,2023,0.11839111619463201,,1
Finance,Digital Payments,2024,0.1446109523564235,,1
Finance,Financial Fraud Prevention,2010,0.1317955871487976,0.08807633787390731,2
Finance,Financial Fraud Prevention,2011,0.18800732137273818,0.0190026815140491,2
Finance,Financial Fraud Prevention,2012,0.23788089633883808,0.06405207879273467,2
Finance,Financial Fraud Prevention,2013,0.11832984522614504,0.014395688248366498,2
Finance,Financial Fraud Prevention,2014,0.16618500578729456,0.024223847990670535,2
Finance,Financial Fraud Prevention,2015,0.13885149929637094,0.019379327960348133,2
Finance,Financial Fraud Prevention,2016,0.2525040774470778,,1
Finance,Financial Fraud Prevention,2017,0.23018063914598377,0.16119718885784984,2
Finance,Financial Fraud Prevention,2018,0.3574539534224597,0.08865125711624948,2
Finance,Financial Fraud Prevention,2019,0.3084039836305903,0.0972969809622072,2
Finance,Financial Fraud Prevention,2020,0.12681366131050745,0.01770635372715196,2
Finance,Financial Fraud Prevention,2021,0.19316036944320872,0.037559935767298915,2
Finance,Financial Fraud Prevention,2022,0.3126907315557473,0.10112133480517752,2
Finance,Financial Fraud Prevention,2023,0.27145415544408225,0.07987866491263547,2
Finance,Financial Fraud Prevention,2024,0.10244265688488234,0.0002146725848428642,2
Finance,Financial Risk Management,2017,0.16625576113610907,,1
Finance,Financial Risk Management,2018,0.14538374727869652,,1
Finance,Financial Risk Management,2019,0.17941874943332195,,1
Finance,Financial Risk Management,2021,0.15216045362928998,,1
Finance,Financial Risk Management,2023,0.13425767117694004,,1
Finance,Fintech,2015,0.10239896494827576,,1
Finance,Fintech,2016,0.10753867865476087,,1
Finance,Fintech,2020,0.13334753564036728,,1
Finance,Fintech,2024,0.09104137510618691,,1
Finance,Green Finance,2010,0.1190014061979235,,1
Finance,Green Finance,2011,0.12098359481552025,,1
Finance,Green Finance,2012,0.08492796706020962,,1
Finance,Green Finance,2013,0.13914354298624756,,1
Finance,Green Finance,2014,0.11178541647469901,,1
Finance,Green Finance,2015,0.11935813763175845,,1
Finance,Green Finance,2016,0.13865706793677027,,1
Finance,Green Finance,2017,0.11996574244568588,,1
Finance,Green Finance,2018,0.2006118768735687,,1
Finance,Green Finance,2019,0.14146279371066714,,1
Finance,Green Finance,2020,0.16797997154752387,,1
Finance,Green Finance,2021,0.16236296981253157,,1
Finance,Green Finance,2022,0.10614069286862791,,1
Finance,Green Finance,2023,0.13106048796861725,,1
Finance,Green Finance,2024,0.16109208530253488,,1
Finance,Insurance,2010,0.1281431317742286,,1
Finance,Insurance,2011,0.11210641010269651,,1
Finance,Insurance,2012,0.14778779925830549,,1
Finance,Insurance,2013,0.1065175299280319,,1
Finance,Insurance,2014,0.1340262393565361,,1
Finance,Insurance,2016,0.12858072297019735,,1
Finance,Insurance,2017,0.1408670082416103,,1
Finance,Insurance,2018,0.12716981719147114,,1
Finance,Insurance,2019,0.12910884092687266,,1
Finance,Insurance,2020,0.13295328828533168,,1
Finance,Insurance,2021,0.11352076522582864,,1
Finance,Insurance,2022,0.12266465565968779,,1
Finance,Insurance,2023,0.10307865421906036,,1
Finance,Insurance,2024,0.11883912434420836,,1
Finance,Payment Solutions,2010,0.22271461712038862,0.11580869458294846,2
Finance,Payment Solutions,2011,0.15934862303858252,0.013169706963888795,2
Finance,Payment Solutions,2012,0.18760776906487467,,1
Finance,Payment Solutions,2013,0.168397921494701,0.044455973727033624,2
Finance,Payment Solutions,2014,0.1936768432033943,,1
Finance,Payment Solutions,2015,0.17790689615441657,0.04435030143476883,2
Finance,Payment Solutions,2016,0.15956968447586226,,1
Finance,Payment Solutions,2017,0.22402998751698133,0.08335218757936237,2
Finance,Payment Solutions,2018,0.14494751725795008,0.020350829431401186,2
Finance,Payment Solutions,2019,0.21704255952227303,0.06453649540318311,2
Finance,Payment Solutions,2020,0.14162914009164412,0.02253364796223401,2
Finance,Payment Solutions,2021,0.17735043518862748,0.04300416749104443,2
Finance,Payment Solutions,2022,0.14235224981063566,0.022620671376521472,2
Finance,Payment Solutions,2023,0.12490384632863755,0.013499482112671725,2
Finance,Payment Solutions,2024,0.13600634987055818,0.020251523607822623,2
Finance,Pension Funds,2010,0.10874329163856936,,1
Finance,Pension Funds,2012,0.11098784244155545,,1
Finance,Pension Funds,2013,0.10708313989066445,,1
Finance,Pension Funds,2014,0.11122003822475861,,1
Finance,Pension Funds,2015,0.10361945420888374,,1
Finance,Pension Funds,2016,0.11799488892113989,,1
Finance,Pension Funds,2017,0.1057424444337416,,1
Finance,Pension Funds,2018,0.12311191822723126,,1
Finance,Pension Funds,2019,0.12041573372308623,,1
Finance,Pension Funds,2020,0.10634279270221797,,1
Finance,Pension Funds,2021,0.1115856554483206,,1
Finance,Pension Funds,2022,0.11047721257489015,,1
Finance,Pension Funds,2023,0.10947384259991755,,1
Finance,Pension Funds,2024,0.10239073154622697,,1
Finance,Real Estate Investment,2010,0.11962841621185916,0.026380331491847493,2
Finance,Real Estate Investment,2011,0.14026363848406792,0.01402083763467674,2
Finance,Real Estate Investment,2012,0.17262032810253863,0.007681835053096481,2
Finance,Real Estate Investment,2013,0.09961911556277393,0.0002596499348585805,2
Finance,Real Estate Investment,2014,0.17358417734454246,0.007786688027721486,2
Finance,Real Estate Investment,2015,0.15372123035303753,0.0012425865608137422,2
Finance,Real Estate Investment,2016,0.07469798994906512,0.0009742569273440788,2
Finance,Real Estate Investment,2017,0.17147970969181564,0.0062427628192771355,2
Finance,Real Estate Investment,2018,0.28725066442108527,0.024380381163452758,2
Finance,Real Estate Investment,2019,0.1649437552484501,0.007342483737851911,2
Finance,Real Estate Investment,2020,0.15520657979011415,0.003182464287782208,2
Finance,Real Estate Investment,2021,0.1496739716057777,0.0017431033758825774,2
Finance,Real Estate Investment,2022,0.20394924235931639,0.01535076897098138,2
Finance,Real Estate Investment,2023,0.15565207898051658,,1
Finance,Real Estate Investment,2024,0.14694219980838666,,1
Finance,Regulatory Compliance,2010,0.3785446053717236,0.325758018719394,2
Finance,Regulatory Compliance,2011,0.1286592821404606,0.015031570544015948,2
Finance,Regulatory Compliance,2012,0.2313028816577718,0.11825676708534176,2
Finance,Regulatory Compliance,2013,0.16446465686406286,0.05490556909824078,2
Finance,Regulatory Compliance,2014,0.19976981549548695,0.09131156968507848,2
Finance,Regulatory Compliance,2015,0.21680030155955254,0.10446354714758961,2
Finance,Regulatory Compliance,2016,0.1729847458926853,0.06495126017564411,2
Finance,Regulatory Compliance,2017,0.18307729868619116,0.07418674696593625,2
Finance,Regulatory Compliance,2018,0.2306986813149684,0.11776409148936734,2
Finance,Regulatory Compliance,2019,0.2161026097746008,0.10440752762893712,2
Finance,Regulatory Compliance,2020,0.17114209855353413,0.06326509162066286,2
Finance,Regulatory Compliance,2021,0.18786493838241983,0.07856781725368843,2
Finance,Regulatory Compliance,2022,0.1328622459150109,0.028035257000103047,2
Finance,Regulatory Compliance,2023,0.22271440369620094,,1
Finance,Regulatory Compliance,2024,0.14538707748596108,,1
Medical,Biotechnology,2010,0.1811624303673682,,1
Medical,Biotechnology,2011,0.13874380922059348,,1
Medical,Biotechnology,2012,0.20215701733266297,,1
Medical,Biotechnology,2013,0.16133574542251403,,1
Medical,Biotechnology,2014,0.22849230569529058,,1
Medical,Biotechnology,2015,0.17904245741781927,,1
Medical,Biotechnology,2016,0.16627445248234668,,1
Medical,Biotechnology,2017,0.2009922241333221,,1
Medical,Biotechnology,2018,0.20811708136303256,,1
Medical,Biotechnology,2019,0.16594247415286237,,1
Medical,Biotechnology,2020,0.23339145096140418,,1
Medical,Biotechnology,2021,0.18215781629938282,,1
Medical,Biotechnology,2022,0.13680192441301994,,1
Medical,Biotechnology,2023,0.16727230584134786,,1
Medical,Biotechnology,2024,0.13111663950542865,,1
Medical,Diagnostics,2010,0.11890708614292975,,1
Medical,Diagnostics,2011,0.1222925604079697,,1
Medical,Diagnostics,2012,0.11869447595778254,,1
Medical,Diagnostics,2013,0.12762880716179684,,1
Medical,Diagnostics,2014,0.11871114161232632,,1
Medical,Diagnostics,2015,0.12606357245167607,,1
Medical,Diagnostics,2016,0.12454659748824252,,1
Medical,Diagnostics,2017,0.12084896928271927,,1
Medical,Diagnostics,2018,0.1345174903513842,,1
Medical,Diagnostics,2019,0.11514508477387554,,1
Medical,Diagnostics,2020,0.132273521802431,,1
Medical,Diagnostics,2021,0.10981246632096002,,1
Medical,Diagnostics,2022,0.12101579110319605,,1
Medical,Diagnostics,2023,0.10802072704945234,,1
Medical,Diagnostics,2024,0.11171064321614303,,1
Medical,Genomics,2010,0.40230186191845246,0.31318986184265124,2
Medical,Genomics,2011,0.12162678666527671,0.04933171327388339,2
Medical,Genomics,2012,0.3258653850843088,0.1505076674684399,2
Medical,Genomics,2013,0.22572781790050722,0.08371445573752269,2
Medical,Genomics,2014,0.17869591534992824,0.051081920674819425,2
Medical,Genomics,2015,0.23196675797192257,0.08704278811567744,2
Medical,Genomics,2016,0.2845627558604634,0.12274323175481168,2
Medical,Genomics,2017,0.18133471122236783,0.05358281874284433,2
Medical,Genomics,2018,0.18193481226936042,0.05360677638285201,2
Medical,Genomics,2019,0.25770844615256927,0.10637869972856555,2
Medical,Genomics,2020,0.15386234935611867,0.03333913597016794,2
Medical,Genomics,2021,0.2844339195242905,0.12303485865261671,2
Medical,Genomics,2022,0.06614088841287011,0.024767436758716024,2
Medical,Genomics,2023,0.2964623351683638,,1
Medical,Genomics,2024,0.09450257408589928,,1
Medical,Healthcare Apps,2010,0.6514909945728026,,1
Medical,Healthcare Apps,2011,0.41048895568930693,,1
Medical,Healthcare Apps,2012,0.531743378020183,,1
Medical,Healthcare Apps,2013,0.5786181104012809,,1
Medical,Healthcare Apps,2014,0.30533024580151,,1
Medical,Healthcare Apps,2015,0.6253961761430747,,1
Medical,Healthcare Apps,2016,0.4857721337936243,,1
Medical,Healthcare Apps,2017,0.4787942239251234,,1
Medical,Healthcare Apps,2018,0.5700249883089636,,1
Medical,Healthcare Apps,2019,0.47051571500223976,,1
Medical,Healthcare Apps,2020,0.4362221309354826,,1
Medical,Healthcare Apps,2021,0.7297912461749608,,1
Medical,Healthcare Apps,2022,0.23310958382426755,,1
Medical,Healthcare Apps,2023,0.38861542917618164,,1
Medical,Healthcare Apps,2024,0.1108614125973064,,1
Medical,Medical Data Platforms,2010,0.328546888440898,0.30058124672204606,2
Medical,Medical Data Platforms,2011,0.11289665094951147,,1
Medical,Medical Data Platforms,2012,0.11249968620419137,,1
Medical,Medical Data Platforms,2013,0.25150324715364497,0.1958057629237205,2
Medical,Medical Data Platforms,2014,0.3727164898229725,0.3677651153782383,2
Medical,Medical Data Platforms,2015,0.297388225827169,0.259329264565431,2
Medical,Medical Data Platforms,2016,0.3230669895521009,0.3077328990365545,2
Medical,Medical Data Platforms,2017,0.2762436887593528,0.2182776062978997,2
Medical,Medical Data Platforms,2018,0.15203784654173938,0.058609789220225986,3
Medical,Medical Data Platforms,2019,0.32384378850203244,0.3545242212216277,3
Medical,Medical Data Platforms,2020,0.2971539385975715,0.24820476926488072,2
Medical,Medical Data Platforms,2021,0.25627927549923374,0.2274783356325554,3
Medical,Medical Data Platforms,2022,0.16619443254765257,0.09011947393785132,3
